ID Industry Sector,Industry Sector,ID Industry Sub-Sector,Industry Sub-Sector,ID Industry Group,Industry Group,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group,Geography,ID Geography,Slug Geography
31-33,Manufacturing,31-33,Manufacturing,3221,"Pulp, paper, & paperboard mills ",2015,2015,01000US,United States,TRUE,TRUE,12540,2748.285556,53556.50989,8439.489839,104,pulp-paper-paperboard-mills-,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8121M,Nail salons & other personal care services,2015,2015,01000US,United States,TRUE,TRUE,48294,5387.633647,18783.99756,2060.882485,419,nail-salons-other-personal-care-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3219ZM,Miscellaneous wood products,2015,2015,01000US,United States,TRUE,TRUE,12867,2783.860828,37170.13096,6096.491323,130,miscellaneous-wood-products,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32199M,Prefabricated wood buildings & mobile homes,2015,2015,01000US,United States,TRUE,TRUE,652,626.8882844,35531.66564,15531.24228,8,prefabricated-wood-buildings-mobile-homes,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8122,"Funeral homes, & cemeteries & crematories ",2015,2015,01000US,United States,TRUE,TRUE,12840,2780.94071,38882.69953,9443.992628,130,funeral-homes-cemeteries-crematories-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3212,"Veneer, plywood, & engineered wood products ",2015,2015,01000US,United States,TRUE,TRUE,722,659.6811162,35284.4349,26355.07463,9,veneer-plywood-engineered-wood-products-,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8123,Drycleaning & laundry services,2015,2015,01000US,United States,TRUE,TRUE,30387,4275.891734,29142.90647,5052.064935,266,drycleaning-laundry-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3211,Sawmills & wood preservation,2015,2015,01000US,United States,TRUE,TRUE,5360,1797.165466,40255.76437,7549.603768,53,sawmills-wood-preservation,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,31M,"Knitting fabric mills, & apparel knitting mills ",2015,2015,01000US,United States,TRUE,TRUE,2079,1119.373982,27231.34776,11027.15051,20,knitting-fabric-mills-apparel-knitting-mills-,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8129,Other personal services,2015,2015,01000US,United States,TRUE,TRUE,51425,5559.018851,33106.32278,4817.420626,485,other-personal-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,316M,"Leather tanning & finishing, & other allied products manufacturing ",2015,2015,01000US,United States,TRUE,TRUE,4266,1603.356875,36535.38608,22218.00749,44,leather-tanning-finishing-other-allied-products-manufacturing-,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8131,Religious organizations,2015,2015,01000US,United States,TRUE,TRUE,97690,7651.333864,34057.69417,2783.297783,1078,religious-organizations,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3162,Footwear manufacturing,2015,2015,01000US,United States,TRUE,TRUE,2445,1213.899347,45928.24581,24550.6951,24,footwear-manufacturing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3159,Apparel accessories & other apparel manufacturing,2015,2015,01000US,United States,TRUE,TRUE,1318,891.2827006,23889.7959,15050.47222,13,apparel-accessories-other-apparel-manufacturing,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",81393,Labor unions,2015,2015,01000US,United States,TRUE,TRUE,12556,2750.036982,68274.93684,12311.83975,125,labor-unions,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3152,Cut & sew apparel manufacturing,2015,2015,01000US,United States,TRUE,TRUE,76837,6789.963563,34582.49481,4794.637042,699,cut-sew-apparel-manufacturing,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8139Z,"Business, professional, political, & similar organizations",2015,2015,01000US,United States,TRUE,TRUE,14670,2972.354955,71958.32672,12544.90283,169,business-professional-political-similar-organizations,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,314Z,"Textile product mills, except carpets & rugs ",2015,2015,01000US,United States,TRUE,TRUE,9212,2355.770449,41793.55547,11283.66809,74,textile-product-mills-except-carpets-rugs-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,31411,Carpet & rug mills,2015,2015,01000US,United States,TRUE,TRUE,1770,1032.853153,32221.01638,10205.42595,21,carpet-rug-mills,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",813M,"Civic, social, advocacy organizations, & grantmaking & giving services",2015,2015,01000US,United States,TRUE,TRUE,81390,6987.290724,45217.72097,3524.630083,805,civic-social-advocacy-organizations-grantmaking-giving-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3133,Textile & fabric finishing & coating mills,2015,2015,01000US,United States,TRUE,TRUE,3226,1394.329322,30707.61221,10112.2237,34,textile-fabric-finishing-coating-mills,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",814,Private households,2015,2015,01000US,United States,TRUE,TRUE,60479,6026.931059,20542.76435,1980.835027,566,private-households,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3132Z,"Fabric mills, except knitting mills",2015,2015,01000US,United States,TRUE,TRUE,8695,2288.745295,30639.09419,6592.860419,86,fabric-mills-except-knitting-mills,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3131,"Fiber, yarn, & thread mills",2015,2015,01000US,United States,TRUE,TRUE,555,578.381106,20173.21441,7444.937665,6,fiber-yarn-thread-mills,California,04000US06,california
92,Public Administration,92,Public Administration,92113,Public finance activities,2015,2015,01000US,United States,TRUE,TRUE,39303,4861.614218,67164.8794,5629.73578,416,public-finance-activities,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3122,Tobacco manufacturing,2015,2015,01000US,United States,TRUE,TRUE,672,636.4301338,42325.75298,34789.68351,5,tobacco-manufacturing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3121,Beverage manufacturing,2015,2015,01000US,United States,TRUE,TRUE,51071,5539.910565,51712.99287,5142.70453,516,beverage-manufacturing,California,04000US06,california
92,Public Administration,92,Public Administration,92119,Other general government & support,2015,2015,01000US,United States,TRUE,TRUE,8682,2287.034573,60547.6411,8508.279522,94,other-general-government-support,California,04000US06,california
44156,"Agriculture, Forestry, Fishing and Hunting, and Mining",11,"Agriculture, Forestry, Fishing, & Hunting",111,Farming,2015,2015,01000US,United States,TRUE,TRUE,292807,13169.17932,25550.71989,1533.76821,2311,farming,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,311S,"Not specified food industries, manufacturing",2015,2015,01000US,United States,TRUE,TRUE,5535,1826.258399,27994.09322,6366.01386,40,not-specified-food-industries-manufacturing,California,04000US06,california
92,Public Administration,92,Public Administration,9211MP,Executive offices & legislative bodies,2015,2015,01000US,United States,TRUE,TRUE,147719,9394.653994,62162.46549,2484.041272,1495,executive-offices-legislative-bodies,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,311M2,"Seafood & other miscellaneous foods, n.e.c. ",2015,2015,01000US,United States,TRUE,TRUE,27599,4075.355072,44266.9558,8333.980417,257,seafood-other-miscellaneous-foods-nec-,California,04000US06,california
92,Public Administration,92,Public Administration,923,Administration of human resource programs,2015,2015,01000US,United States,TRUE,TRUE,138915,9112.79537,39754.64117,2586.984006,1334,administration-of-human-resource-programs,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,311M1,"Animal food, grain & oilseed milling",2015,2015,01000US,United States,TRUE,TRUE,7373,2107.666215,64371.17144,20242.74575,74,animal-food-grain-oilseed-milling,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3118Z,"Bakeries & tortilla manufacturing, except retail bakeries",2015,2015,01000US,United States,TRUE,TRUE,33384,4481.39552,29641.49967,4386.113739,279,bakeries-tortilla-manufacturing-except-retail-bakeries,California,04000US06,california
92,Public Administration,92,Public Administration,928P,National security & international affairs,2015,2015,01000US,United States,TRUE,TRUE,86099,7185.572106,66069.98798,3148.286046,729,national-security-international-affairs,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,311811,Retail bakeries,2015,2015,01000US,United States,TRUE,TRUE,25512,3918.483048,25385.95708,3291.259209,214,retail-bakeries,California,04000US06,california
92,Public Administration,92,Public Administration,92M1,Administration of environmental quality & housing programs,2015,2015,01000US,United States,TRUE,TRUE,25414,3910.961105,65660.23408,5493.097424,273,administration-of-environmental-quality-housing-programs,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3116,Animal slaughtering & processing,2015,2015,01000US,United States,TRUE,TRUE,21999,3639.087745,34181.52575,5318.684932,196,animal-slaughtering-processing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3115,Dairy product manufacturing,2015,2015,01000US,United States,TRUE,TRUE,15931,3097.354161,47559.03521,5244.288287,148,dairy-product-manufacturing,California,04000US06,california
92,Public Administration,92,Public Administration,92M2,Administration of economic programs & space research,2015,2015,01000US,United States,TRUE,TRUE,48399,5393.470465,64715.01417,4215.465681,500,administration-of-economic-programs-space-research,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3114,Fruit & vegetable preserving & specialty food manufacturing,2015,2015,01000US,United States,TRUE,TRUE,37531,4751.006231,38324.56484,5530.408156,339,fruit-vegetable-preserving-specialty-food-manufacturing,California,04000US06,california
92,Public Administration,92,Public Administration,92MP,"Justice, public order, & safety activities ",2015,2015,01000US,United States,TRUE,TRUE,304567,13426.26183,78275.06021,1965.744592,2977,justice-public-order-safety-activities-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3113,Sugar & confectionery products,2015,2015,01000US,United States,TRUE,TRUE,6949,2046.191798,47995.86084,12222.39601,66,sugar-confectionery-products,California,04000US06,california
23,Construction,23,Construction,23,Construction,2015,2015,01000US,United States,TRUE,TRUE,925886,22965.74928,48804.2708,1224.178969,7820,construction-23,California,04000US06,california
928110,Active Duty Military,928110,Active Duty Military,928110P1,U. S. Army,2015,2015,01000US,United States,TRUE,TRUE,7151,2075.70661,45325.53195,8622.768157,81,u-s-army,California,04000US06,california
44156,"Agriculture, Forestry, Fishing and Hunting, and Mining",21,"Mining, Quarrying, & Oil & Gas Extraction",213,Support activities for mining,2015,2015,01000US,United States,TRUE,TRUE,21306,3581.384597,75754.88215,10909.85243,171,support-activities-for-mining,California,04000US06,california
928110,Active Duty Military,928110,Active Duty Military,928110P2,U. S. Air Force,2015,2015,01000US,United States,TRUE,TRUE,13416,2842.584042,53648.40631,8516.581759,155,u-s-air-force,California,04000US06,california
44156,"Agriculture, Forestry, Fishing and Hunting, and Mining",21,"Mining, Quarrying, & Oil & Gas Extraction",2123,Nonmetallic mineral mining & quarrying,2015,2015,01000US,United States,TRUE,TRUE,5794,1868.483728,53445.67259,9008.361496,45,nonmetallic-mineral-mining-quarrying,California,04000US06,california
